h0 [SinglePointCrossover,BitFlipMutation] 1724
h1 [SinglePointCrossover,LoopMoveOperator] 1663
h2 [SinglePointCrossover,LocalMoveOperator] 1673
h3 [SinglePointCrossover,SegmentMutation] 1653
h4 [SinglePointCrossover,OppositeMoveOperator] 1646
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1636
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1729
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1612
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1668
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1606
h10 [MultiPointsCrossover,BitFlipMutation] 1705
h11 [MultiPointsCrossover,LoopMoveOperator] 1687
h12 [MultiPointsCrossover,LocalMoveOperator] 1654
h13 [MultiPointsCrossover,SegmentMutation] 1619
h14 [MultiPointsCrossover,OppositeMoveOperator] 1725
