h0 [SinglePointCrossover,BitFlipMutation] 83721
h1 [SinglePointCrossover,LoopMoveOperator] 83256
h2 [SinglePointCrossover,LocalMoveOperator] 82886
h3 [SinglePointCrossover,SegmentMutation] 83334
h4 [SinglePointCrossover,OppositeMoveOperator] 83627
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83285
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83086
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 83119
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83471
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 83714
h10 [MultiPointsCrossover,BitFlipMutation] 83163
h11 [MultiPointsCrossover,LoopMoveOperator] 83224
h12 [MultiPointsCrossover,LocalMoveOperator] 83091
h13 [MultiPointsCrossover,SegmentMutation] 83290
h14 [MultiPointsCrossover,OppositeMoveOperator] 83233
