h0 [SinglePointCrossover,BitFlipMutation] 83350
h1 [SinglePointCrossover,LoopMoveOperator] 82877
h2 [SinglePointCrossover,LocalMoveOperator] 83417
h3 [SinglePointCrossover,SegmentMutation] 83465
h4 [SinglePointCrossover,OppositeMoveOperator] 83738
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83435
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 82965
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 82948
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83099
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 83540
h10 [MultiPointsCrossover,BitFlipMutation] 83305
h11 [MultiPointsCrossover,LoopMoveOperator] 82962
h12 [MultiPointsCrossover,LocalMoveOperator] 83162
h13 [MultiPointsCrossover,SegmentMutation] 83252
h14 [MultiPointsCrossover,OppositeMoveOperator] 83235
