h0 [SinglePointCrossover,BitFlipMutation] 83179
h1 [SinglePointCrossover,LoopMoveOperator] 82800
h2 [SinglePointCrossover,LocalMoveOperator] 83382
h3 [SinglePointCrossover,SegmentMutation] 83391
h4 [SinglePointCrossover,OppositeMoveOperator] 83126
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83425
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83182
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 82943
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83314
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 84017
h10 [MultiPointsCrossover,BitFlipMutation] 83310
h11 [MultiPointsCrossover,LoopMoveOperator] 83014
h12 [MultiPointsCrossover,LocalMoveOperator] 83197
h13 [MultiPointsCrossover,SegmentMutation] 83517
h14 [MultiPointsCrossover,OppositeMoveOperator] 82953
