h0 [SinglePointCrossover,BitFlipMutation] 82982
h1 [SinglePointCrossover,LoopMoveOperator] 83411
h2 [SinglePointCrossover,LocalMoveOperator] 83507
h3 [SinglePointCrossover,SegmentMutation] 83304
h4 [SinglePointCrossover,OppositeMoveOperator] 83123
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 84496
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 84043
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 83112
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83491
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 83539
h10 [MultiPointsCrossover,BitFlipMutation] 83171
h11 [MultiPointsCrossover,LoopMoveOperator] 83196
h12 [MultiPointsCrossover,LocalMoveOperator] 82685
h13 [MultiPointsCrossover,SegmentMutation] 82468
h14 [MultiPointsCrossover,OppositeMoveOperator] 82972
