h0 [SinglePointCrossover,BitFlipMutation] 8451
h1 [SinglePointCrossover,LoopMoveOperator] 8192
h2 [SinglePointCrossover,LocalMoveOperator] 8281
h3 [SinglePointCrossover,SegmentMutation] 8380
h4 [SinglePointCrossover,OppositeMoveOperator] 8332
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 8382
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 8252
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 8266
h8 [IntegerTwoPointsCrossover,SegmentMutation] 8276
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 8230
h10 [MultiPointsCrossover,BitFlipMutation] 8354
h11 [MultiPointsCrossover,LoopMoveOperator] 8207
h12 [MultiPointsCrossover,LocalMoveOperator] 8334
h13 [MultiPointsCrossover,SegmentMutation] 8509
h14 [MultiPointsCrossover,OppositeMoveOperator] 8304
