h0 [SinglePointCrossover,BitFlipMutation] 166985
h1 [SinglePointCrossover,LoopMoveOperator] 167434
h2 [SinglePointCrossover,LocalMoveOperator] 166261
h3 [SinglePointCrossover,SegmentMutation] 166237
h4 [SinglePointCrossover,OppositeMoveOperator] 166847
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 166933
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 166792
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 166648
h8 [IntegerTwoPointsCrossover,SegmentMutation] 166560
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 167119
h10 [MultiPointsCrossover,BitFlipMutation] 166524
h11 [MultiPointsCrossover,LoopMoveOperator] 165570
h12 [MultiPointsCrossover,LocalMoveOperator] 166359
h13 [MultiPointsCrossover,SegmentMutation] 166331
h14 [MultiPointsCrossover,OppositeMoveOperator] 167400
