h0 [SinglePointCrossover,BitFlipMutation] 82850
h1 [SinglePointCrossover,LoopMoveOperator] 83500
h2 [SinglePointCrossover,LocalMoveOperator] 83550
h3 [SinglePointCrossover,SegmentMutation] 83148
h4 [SinglePointCrossover,OppositeMoveOperator] 83391
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83446
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83385
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 82841
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83773
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 82989
h10 [MultiPointsCrossover,BitFlipMutation] 83743
h11 [MultiPointsCrossover,LoopMoveOperator] 83455
h12 [MultiPointsCrossover,LocalMoveOperator] 82779
h13 [MultiPointsCrossover,SegmentMutation] 83360
h14 [MultiPointsCrossover,OppositeMoveOperator] 83290
