h0 [SinglePointCrossover,BitFlipMutation] 808
h1 [SinglePointCrossover,LoopMoveOperator] 809
h2 [SinglePointCrossover,LocalMoveOperator] 814
h3 [SinglePointCrossover,SegmentMutation] 881
h4 [SinglePointCrossover,OppositeMoveOperator] 820
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 789
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 862
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 846
h8 [IntegerTwoPointsCrossover,SegmentMutation] 846
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 835
h10 [MultiPointsCrossover,BitFlipMutation] 822
h11 [MultiPointsCrossover,LoopMoveOperator] 835
h12 [MultiPointsCrossover,LocalMoveOperator] 824
h13 [MultiPointsCrossover,SegmentMutation] 800
h14 [MultiPointsCrossover,OppositeMoveOperator] 859
