h0 [SinglePointCrossover,BitFlipMutation] 83400
h1 [SinglePointCrossover,LoopMoveOperator] 83246
h2 [SinglePointCrossover,LocalMoveOperator] 83414
h3 [SinglePointCrossover,SegmentMutation] 83519
h4 [SinglePointCrossover,OppositeMoveOperator] 83500
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83190
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83166
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 82777
h8 [IntegerTwoPointsCrossover,SegmentMutation] 82846
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 83173
h10 [MultiPointsCrossover,BitFlipMutation] 83701
h11 [MultiPointsCrossover,LoopMoveOperator] 83430
h12 [MultiPointsCrossover,LocalMoveOperator] 83115
h13 [MultiPointsCrossover,SegmentMutation] 83653
h14 [MultiPointsCrossover,OppositeMoveOperator] 83370
