h0 [SinglePointCrossover,BitFlipMutation] 16768
h1 [SinglePointCrossover,LoopMoveOperator] 16478
h2 [SinglePointCrossover,LocalMoveOperator] 16804
h3 [SinglePointCrossover,SegmentMutation] 16708
h4 [SinglePointCrossover,OppositeMoveOperator] 16675
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 16760
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 16881
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 16690
h8 [IntegerTwoPointsCrossover,SegmentMutation] 16699
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 16582
h10 [MultiPointsCrossover,BitFlipMutation] 16519
h11 [MultiPointsCrossover,LoopMoveOperator] 16683
h12 [MultiPointsCrossover,LocalMoveOperator] 16579
h13 [MultiPointsCrossover,SegmentMutation] 16606
h14 [MultiPointsCrossover,OppositeMoveOperator] 16568
