h0 [SinglePointCrossover,BitFlipMutation] 167082
h1 [SinglePointCrossover,LoopMoveOperator] 166684
h2 [SinglePointCrossover,LocalMoveOperator] 167114
h3 [SinglePointCrossover,SegmentMutation] 166030
h4 [SinglePointCrossover,OppositeMoveOperator] 166369
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 166718
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 166247
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 166727
h8 [IntegerTwoPointsCrossover,SegmentMutation] 167611
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 166387
h10 [MultiPointsCrossover,BitFlipMutation] 167125
h11 [MultiPointsCrossover,LoopMoveOperator] 165947
h12 [MultiPointsCrossover,LocalMoveOperator] 166551
h13 [MultiPointsCrossover,SegmentMutation] 166224
h14 [MultiPointsCrossover,OppositeMoveOperator] 167184
