h0 [SinglePointCrossover,BitFlipMutation] 83615
h1 [SinglePointCrossover,LoopMoveOperator] 83409
h2 [SinglePointCrossover,LocalMoveOperator] 82867
h3 [SinglePointCrossover,SegmentMutation] 82785
h4 [SinglePointCrossover,OppositeMoveOperator] 83316
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83403
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83727
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 83418
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83338
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 83584
h10 [MultiPointsCrossover,BitFlipMutation] 83349
h11 [MultiPointsCrossover,LoopMoveOperator] 83564
h12 [MultiPointsCrossover,LocalMoveOperator] 83375
h13 [MultiPointsCrossover,SegmentMutation] 83135
h14 [MultiPointsCrossover,OppositeMoveOperator] 82615
