h0 [SinglePointCrossover,BitFlipMutation] 167385
h1 [SinglePointCrossover,LoopMoveOperator] 167066
h2 [SinglePointCrossover,LocalMoveOperator] 166832
h3 [SinglePointCrossover,SegmentMutation] 166827
h4 [SinglePointCrossover,OppositeMoveOperator] 167023
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 166715
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 167060
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 166150
h8 [IntegerTwoPointsCrossover,SegmentMutation] 166279
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 165831
h10 [MultiPointsCrossover,BitFlipMutation] 166650
h11 [MultiPointsCrossover,LoopMoveOperator] 166489
h12 [MultiPointsCrossover,LocalMoveOperator] 166844
h13 [MultiPointsCrossover,SegmentMutation] 166275
h14 [MultiPointsCrossover,OppositeMoveOperator] 166574
