h0 [SinglePointCrossover,BitFlipMutation] 82875
h1 [SinglePointCrossover,LoopMoveOperator] 83764
h2 [SinglePointCrossover,LocalMoveOperator] 82914
h3 [SinglePointCrossover,SegmentMutation] 83685
h4 [SinglePointCrossover,OppositeMoveOperator] 82833
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 83350
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 83544
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 83252
h8 [IntegerTwoPointsCrossover,SegmentMutation] 83086
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 82931
h10 [MultiPointsCrossover,BitFlipMutation] 83442
h11 [MultiPointsCrossover,LoopMoveOperator] 82950
h12 [MultiPointsCrossover,LocalMoveOperator] 83927
h13 [MultiPointsCrossover,SegmentMutation] 83703
h14 [MultiPointsCrossover,OppositeMoveOperator] 83244
