h0 [SinglePointCrossover,BitFlipMutation] 8400
h1 [SinglePointCrossover,LoopMoveOperator] 8280
h2 [SinglePointCrossover,LocalMoveOperator] 8258
h3 [SinglePointCrossover,SegmentMutation] 8214
h4 [SinglePointCrossover,OppositeMoveOperator] 8358
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 8384
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 8336
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 8232
h8 [IntegerTwoPointsCrossover,SegmentMutation] 8166
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 8331
h10 [MultiPointsCrossover,BitFlipMutation] 8422
h11 [MultiPointsCrossover,LoopMoveOperator] 8473
h12 [MultiPointsCrossover,LocalMoveOperator] 8346
h13 [MultiPointsCrossover,SegmentMutation] 8181
h14 [MultiPointsCrossover,OppositeMoveOperator] 8369
