h0 [SinglePointCrossover,BitFlipMutation] 166336
h1 [SinglePointCrossover,LoopMoveOperator] 166151
h2 [SinglePointCrossover,LocalMoveOperator] 167076
h3 [SinglePointCrossover,SegmentMutation] 166658
h4 [SinglePointCrossover,OppositeMoveOperator] 166950
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 166912
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 166976
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 167243
h8 [IntegerTwoPointsCrossover,SegmentMutation] 166424
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 166890
h10 [MultiPointsCrossover,BitFlipMutation] 166081
h11 [MultiPointsCrossover,LoopMoveOperator] 166005
h12 [MultiPointsCrossover,LocalMoveOperator] 166699
h13 [MultiPointsCrossover,SegmentMutation] 166604
h14 [MultiPointsCrossover,OppositeMoveOperator] 166995
