h0 [SinglePointCrossover,BitFlipMutation] 16604
h1 [SinglePointCrossover,LoopMoveOperator] 16505
h2 [SinglePointCrossover,LocalMoveOperator] 16545
h3 [SinglePointCrossover,SegmentMutation] 16693
h4 [SinglePointCrossover,OppositeMoveOperator] 16536
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 16762
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 16780
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 16489
h8 [IntegerTwoPointsCrossover,SegmentMutation] 16968
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 16644
h10 [MultiPointsCrossover,BitFlipMutation] 16676
h11 [MultiPointsCrossover,LoopMoveOperator] 16687
h12 [MultiPointsCrossover,LocalMoveOperator] 16732
h13 [MultiPointsCrossover,SegmentMutation] 16728
h14 [MultiPointsCrossover,OppositeMoveOperator] 16651
