h0 [SinglePointCrossover,BitFlipMutation] 166649
h1 [SinglePointCrossover,LoopMoveOperator] 166888
h2 [SinglePointCrossover,LocalMoveOperator] 167167
h3 [SinglePointCrossover,SegmentMutation] 167035
h4 [SinglePointCrossover,OppositeMoveOperator] 167111
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 166621
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 165692
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 166884
h8 [IntegerTwoPointsCrossover,SegmentMutation] 166860
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 166056
h10 [MultiPointsCrossover,BitFlipMutation] 166801
h11 [MultiPointsCrossover,LoopMoveOperator] 166265
h12 [MultiPointsCrossover,LocalMoveOperator] 166008
h13 [MultiPointsCrossover,SegmentMutation] 166998
h14 [MultiPointsCrossover,OppositeMoveOperator] 166965
